date,location_id,latitude,longitude,city,region,year,month,day,day_of_week,is_weekend,is_holiday,temperature,gdp_growth,inflation_rate,workforce_demand,demand_lag_1,demand_lag_7,demand_lag_30,demand_rolling_7,demand_rolling_30,demand_rolling_90,quarter,week_of_year,days_from_start,temp_season_interaction,region_season_interaction,gdp_ma_30,inflation_ma_30,distance_from_delhi,business_count,traffic_density,avg_speed_kmph,population_density,avg_income,employment_rate,business_per_1k_population,economic_activity_index,accessibility_score,location_encoded,city_encoded,region_encoded
2023-04-26,LOC_007,23.0225,72.5714,Ahmedabad,West,2023,4,26,2,0,1,34.1,0.0636,0.0385,31,19.0,17.0,14.0,18.714285714285715,19.166666666666668,18.677777777777777,2,17,480,136.4,12,0.06003,0.038726666666666666,775.7097026355414,335,0.6054569698840622,25,8000,40000,0.65,41.88,87.1,0.454,6,0,3
2023-04-27,LOC_007,23.0225,72.5714,Ahmedabad,West,2023,4,27,3,0,0,30.0,0.0713,0.0364,16,31.0,13.0,21.0,19.142857142857142,19.0,18.655555555555555,2,17,481,120.0,12,0.06048333333333333,0.038349999999999995,775.7097026355414,283,0.5026003486996734,29,8000,40000,0.65,35.38,73.58,0.357,6,0,3
2023-04-28,LOC_007,23.0225,72.5714,Ahmedabad,West,2023,4,28,4,0,0,29.6,0.0478,0.0362,19,16.0,25.0,16.0,18.285714285714285,19.1,18.677777777777777,2,17,482,118.4,12,0.06015333333333333,0.03836333333333333,775.7097026355414,345,0.8688800483389298,15,8000,40000,0.65,43.12,89.7,0.739,6,0,3
2023-04-29,LOC_007,23.0225,72.5714,Ahmedabad,West,2023,4,29,5,1,0,35.0,0.0547,0.0454,19,19.0,17.0,17.0,18.571428571428573,19.166666666666668,18.733333333333334,2,17,483,140.0,12,0.05971666666666666,0.038810000000000004,775.7097026355414,305,0.6631586665431405,23,8000,40000,0.65,38.12,79.3,0.511,6,0,3
2023-04-30,LOC_007,23.0225,72.5714,Ahmedabad,West,2023,4,30,6,1,0,37.1,0.0821,0.0451,14,19.0,10.0,24.0,19.142857142857142,18.833333333333332,18.711111111111112,2,17,484,148.4,12,0.06017333333333333,0.038976666666666666,775.7097026355414,259,0.5019195270968384,29,8000,40000,0.65,32.38,67.34,0.356,6,0,3
2023-05-01,LOC_007,23.0225,72.5714,Ahmedabad,West,2023,5,1,0,0,1,38.1,0.0602,0.0308,31,14.0,16.0,23.0,21.285714285714285,19.1,18.744444444444444,2,18,485,190.5,15,0.06006333333333334,0.03864666666666667,775.7097026355414,259,0.5851674292989552,26,8000,40000,0.65,32.38,67.34,0.433,6,0,3
2023-05-02,LOC_007,23.0225,72.5714,Ahmedabad,West,2023,5,2,1,0,0,33.1,0.0532,0.049,18,31.0,19.0,10.0,21.142857142857142,19.366666666666667,18.61111111111111,2,18,486,165.5,15,0.06001666666666667,0.039073333333333335,775.7097026355414,346,0.5474919588722643,28,8000,40000,0.65,43.25,89.96,0.394,6,0,3
2023-05-03,LOC_007,23.0225,72.5714,Ahmedabad,West,2023,5,3,2,0,0,37.3,0.0681,0.0305,25,18.0,31.0,25.0,20.285714285714285,19.366666666666667,18.7,2,18,487,186.5,15,0.060546666666666665,0.03884,775.7097026355414,323,0.36196479985805025,35,8000,40000,0.65,40.38,83.98,0.235,6,0,3
2023-05-04,LOC_007,23.0225,72.5714,Ahmedabad,West,2023,5,4,3,0,0,38.8,0.0376,0.0438,23,25.0,16.0,18.0,21.285714285714285,19.533333333333335,18.766666666666666,2,18,488,194.0,15,0.060160000000000005,0.03910333333333334,775.7097026355414,281,0.7017809087945075,21,8000,40000,0.65,35.12,73.06,0.554,6,0,3
2023-05-05,LOC_007,23.0225,72.5714,Ahmedabad,West,2023,5,5,4,0,0,30.1,0.0733,0.035,15,23.0,19.0,23.0,20.714285714285715,19.266666666666666,18.766666666666666,2,18,489,150.5,15,0.06065333333333334,0.03893666666666667,775.7097026355414,275,0.6267624476581413,24,8000,40000,0.65,34.38,71.5,0.476,6,0,3
2023-05-06,LOC_007,23.0225,72.5714,Ahmedabad,West,2023,5,6,5,1,0,39.0,0.0569,0.0391,12,15.0,19.0,20.0,19.714285714285715,19.0,18.755555555555556,2,18,490,195.0,15,0.06037666666666666,0.03883333333333334,775.7097026355414,276,0.7814517540493442,18,8000,40000,0.65,34.5,71.76,0.641,6,0,3
2023-05-07,LOC_007,23.0225,72.5714,Ahmedabad,West,2023,5,7,6,1,0,37.0,0.0577,0.0406,14,12.0,14.0,14.0,19.714285714285715,19.0,18.733333333333334,2,18,491,185.0,15,0.060803333333333334,0.038746666666666665,775.7097026355414,339,0.3668965817855846,35,8000,40000,0.65,42.38,88.14,0.238,6,0,3
2023-05-08,LOC_007,23.0225,72.5714,Ahmedabad,West,2023,5,8,0,0,0,37.1,0.0631,0.0495,18,14.0,31.0,16.0,17.857142857142858,19.066666666666666,18.72222222222222,2,19,492,185.5,15,0.06094666666666667,0.03941666666666667,775.7097026355414,281,0.6871820466706471,22,8000,40000,0.65,35.12,73.06,0.536,6,0,3
2023-05-09,LOC_007,23.0225,72.5714,Ahmedabad,West,2023,5,9,1,0,0,35.4,0.0624,0.0448,19,18.0,18.0,17.0,18.0,19.133333333333333,18.68888888888889,2,19,493,177.0,15,0.060643333333333334,0.03933,775.7097026355414,258,0.5729995969106098,27,8000,40000,0.65,32.25,67.08,0.418,6,0,3
2023-05-10,LOC_007,23.0225,72.5714,Ahmedabad,West,2023,5,10,2,0,0,36.3,0.0349,0.0386,16,19.0,25.0,15.0,16.714285714285715,19.166666666666668,18.544444444444444,2,19,494,181.5,15,0.05931333333333333,0.03953333333333333,775.7097026355414,266,0.6320749043119492,24,8000,40000,0.65,33.25,69.16,0.48,6,0,3
2023-05-11,LOC_007,23.0225,72.5714,Ahmedabad,West,2023,5,11,3,0,0,33.8,0.0618,0.0374,25,16.0,23.0,20.0,17.0,19.333333333333332,18.57777777777778,2,19,495,169.0,15,0.05908666666666666,0.03984666666666667,775.7097026355414,306,0.4181603827371383,33,8000,40000,0.65,38.25,79.56,0.28,6,0,3
2023-05-12,LOC_007,23.0225,72.5714,Ahmedabad,West,2023,5,12,4,0,0,38.9,0.0495,0.0415,17,25.0,15.0,28.0,17.285714285714285,18.966666666666665,18.655555555555555,2,19,496,194.5,15,0.058429999999999996,0.03990666666666667,775.7097026355414,345,0.3613750336115375,35,8000,40000,0.65,43.12,89.7,0.235,6,0,3
2023-05-13,LOC_007,23.0225,72.5714,Ahmedabad,West,2023,5,13,5,1,0,33.4,0.0616,0.0353,15,17.0,12.0,22.0,17.714285714285715,18.733333333333334,18.655555555555555,2,19,497,167.0,15,0.05861,0.03961,775.7097026355414,302,0.8681837922565638,15,8000,40000,0.65,37.75,78.52,0.738,6,0,3
2023-05-14,LOC_007,23.0225,72.5714,Ahmedabad,West,2023,5,14,6,1,0,32.1,0.0566,0.0387,16,15.0,14.0,22.0,18.0,18.533333333333335,18.58888888888889,2,19,498,160.5,15,0.05847666666666666,0.039703333333333334,775.7097026355414,329,0.6247532988237907,25,8000,40000,0.65,41.12,85.54,0.469,6,0,3
2023-05-15,LOC_007,23.0225,72.5714,Ahmedabad,West,2023,5,15,0,0,1,36.4,0.0696,0.0428,37,16.0,18.0,17.0,20.714285714285715,19.2,18.833333333333332,2,20,499,182.0,15,0.05859,0.03961,775.7097026355414,315,0.6934438941487018,22,8000,40000,0.65,39.38,81.9,0.541,6,0,3
2023-05-16,LOC_007,23.0225,72.5714,Ahmedabad,West,2023,5,16,1,0,0,35.0,0.0702,0.0382,23,37.0,19.0,20.0,21.285714285714285,19.3,18.7,2,20,500,175.0,15,0.058673333333333334,0.039409999999999994,775.7097026355414,291,0.382970910758431,34,8000,40000,0.65,36.38,75.66,0.253,6,0,3
2023-05-17,LOC_007,23.0225,72.5714,Ahmedabad,West,2023,5,17,2,0,0,35.4,0.0645,0.032,13,23.0,16.0,18.0,20.857142857142858,19.133333333333333,18.755555555555556,2,20,501,177.0,15,0.05918666666666666,0.03923,775.7097026355414,283,0.47628988669097855,30,8000,40000,0.65,35.38,73.58,0.333,6,0,3
2023-05-18,LOC_007,23.0225,72.5714,Ahmedabad,West,2023,5,18,3,0,0,32.3,0.0679,0.0484,17,13.0,25.0,21.0,19.714285714285715,19.0,18.744444444444444,2,20,502,161.5,15,0.05908,0.03978,775.7097026355414,258,0.8218359035718255,17,8000,40000,0.65,32.25,67.08,0.682,6,0,3
2023-05-19,LOC_007,23.0225,72.5714,Ahmedabad,West,2023,5,19,4,0,0,37.6,0.0651,0.0478,19,17.0,17.0,17.0,20.0,19.066666666666666,18.77777777777778,2,20,503,188.0,15,0.05949333333333333,0.04005,775.7097026355414,261,0.3936588449013927,34,8000,40000,0.65,32.62,67.86,0.26,6,0,3
2023-05-20,LOC_007,23.0225,72.5714,Ahmedabad,West,2023,5,20,5,1,0,35.3,0.0566,0.0404,12,19.0,15.0,13.0,19.571428571428573,19.033333333333335,18.755555555555556,2,20,504,176.5,15,0.06001666666666667,0.040336666666666667,775.7097026355414,283,0.4638062359236328,31,8000,40000,0.65,35.38,73.58,0.32,6,0,3
2023-05-21,LOC_007,23.0225,72.5714,Ahmedabad,West,2023,5,21,6,1,0,36.1,0.0515,0.0342,21,12.0,16.0,25.0,20.285714285714285,18.9,18.788888888888888,2,20,505,180.5,15,0.05983,0.040150000000000005,775.7097026355414,345,0.5380526376422631,28,8000,40000,0.65,43.12,89.7,0.387,6,0,3
2023-05-22,LOC_007,23.0225,72.5714,Ahmedabad,West,2023,5,22,0,0,0,33.4,0.0666,0.0366,25,21.0,37.0,17.0,18.571428571428573,19.166666666666668,18.833333333333332,2,21,506,167.0,15,0.06017333333333333,0.04011666666666667,775.7097026355414,332,0.6015884271209287,25,8000,40000,0.65,41.5,86.32,0.451,6,0,3
2023-05-23,LOC_007,23.0225,72.5714,Ahmedabad,West,2023,5,23,1,0,0,37.8,0.0537,0.0421,15,25.0,23.0,10.0,17.428571428571427,19.333333333333332,18.81111111111111,2,21,507,189.0,15,0.059993333333333336,0.04026,775.7097026355414,305,0.7436855708905394,20,8000,40000,0.65,38.12,79.3,0.595,6,0,3
2023-05-24,LOC_007,23.0225,72.5714,Ahmedabad,West,2023,5,24,2,0,0,37.6,0.0573,0.0434,22,15.0,13.0,16.0,18.714285714285715,19.533333333333335,18.81111111111111,2,21,508,188.0,15,0.05969666666666666,0.04022666666666667,775.7097026355414,272,0.44688750477189015,32,8000,40000,0.65,34.0,70.72,0.304,6,0,3
2023-05-25,LOC_007,23.0225,72.5714,Ahmedabad,West,2023,5,25,3,0,0,28.6,0.0671,0.0408,17,22.0,17.0,19.0,18.714285714285715,19.466666666666665,18.844444444444445,2,21,509,143.0,15,0.060216666666666675,0.04009666666666667,775.7097026355414,347,0.8843774046590096,14,8000,40000,0.65,43.38,90.22,0.761,6,0,3
2023-05-26,LOC_007,23.0225,72.5714,Ahmedabad,West,2023,5,26,4,0,1,31.6,0.0396,0.0403,27,17.0,19.0,31.0,19.857142857142858,19.333333333333332,19.0,2,21,510,158.0,15,0.059416666666666666,0.04015666666666667,775.7097026355414,298,0.5851077645179769,26,8000,40000,0.65,37.25,77.48,0.433,6,0,3
2023-05-27,LOC_007,23.0225,72.5714,Ahmedabad,West,2023,5,27,5,1,0,35.6,0.0564,0.0399,19,27.0,12.0,16.0,20.857142857142858,19.433333333333334,19.055555555555557,2,21,511,178.0,15,0.05892,0.04027333333333334,775.7097026355414,259,0.8114803990595965,17,8000,40000,0.65,32.38,67.34,0.674,6,0,3
2023-05-28,LOC_007,23.0225,72.5714,Ahmedabad,West,2023,5,28,6,1,0,38.3,0.0507,0.0401,20,19.0,21.0,19.0,20.714285714285715,19.466666666666665,19.066666666666666,2,21,512,191.5,15,0.05901666666666667,0.04040333333333333,775.7097026355414,276,0.3473787321369516,36,8000,40000,0.65,34.5,71.76,0.222,6,0,3
2023-05-29,LOC_007,23.0225,72.5714,Ahmedabad,West,2023,5,29,0,0,0,32.8,0.0676,0.0359,22,20.0,25.0,19.0,20.285714285714285,19.566666666666666,19.155555555555555,2,22,513,164.0,15,0.05944666666666667,0.040086666666666666,775.7097026355414,337,0.5866391670364681,26,8000,40000,0.65,42.12,87.62,0.434,6,0,3
2023-05-30,LOC_007,23.0225,72.5714,Ahmedabad,West,2023,5,30,1,0,0,36.2,0.0592,0.04,14,22.0,15.0,14.0,20.142857142857142,19.566666666666666,18.88888888888889,2,22,514,181.0,15,0.05868333333333333,0.03991666666666667,775.7097026355414,291,0.4101589422728834,33,8000,40000,0.65,36.38,75.66,0.275,6,0,3
2023-05-31,LOC_007,23.0225,72.5714,Ahmedabad,West,2023,5,31,2,0,0,34.1,0.0713,0.0422,17,14.0,22.0,31.0,19.428571428571427,19.1,18.8,2,22,515,170.5,15,0.059053333333333326,0.04029666666666667,775.7097026355414,310,0.5847077661579756,26,8000,40000,0.65,38.75,80.6,0.433,6,0,3
2023-06-01,LOC_007,23.0225,72.5714,Ahmedabad,West,2023,6,1,3,0,1,32.1,0.0509,0.0408,25,17.0,17.0,18.0,20.571428571428573,19.333333333333332,18.822222222222223,2,22,516,192.60000000000002,18,0.05897666666666667,0.04002333333333333,775.7097026355414,275,0.3590210208521208,35,8000,40000,0.65,34.38,71.5,0.233,6,0,3
2023-06-02,LOC_007,23.0225,72.5714,Ahmedabad,West,2023,6,2,4,0,0,35.9,0.0541,0.0396,18,25.0,27.0,25.0,19.285714285714285,19.1,18.877777777777776,2,22,517,215.39999999999998,18,0.05851,0.04032666666666666,775.7097026355414,301,0.7673284214640215,19,8000,40000,0.65,37.62,78.26,0.622,6,0,3
2023-06-03,LOC_007,23.0225,72.5714,Ahmedabad,West,2023,6,3,5,1,0,38.0,0.0606,0.0389,16,18.0,19.0,23.0,18.857142857142858,18.866666666666667,18.955555555555556,2,22,518,228.0,18,0.059276666666666665,0.04016333333333333,775.7097026355414,271,0.7940772444098758,18,8000,40000,0.65,33.88,70.46,0.651,6,0,3
2023-06-04,LOC_007,23.0225,72.5714,Ahmedabad,West,2023,6,4,6,1,0,40.7,0.0674,0.0502,13,16.0,20.0,15.0,17.857142857142858,18.8,18.92222222222222,2,22,519,244.20000000000002,18,0.05908,0.04067,775.7097026355414,256,0.7129472042479619,21,8000,40000,0.65,32.0,66.56,0.563,6,0,3
2023-06-05,LOC_007,23.0225,72.5714,Ahmedabad,West,2023,6,5,0,0,0,36.5,0.051,0.0448,23,13.0,22.0,12.0,18.0,19.166666666666668,18.966666666666665,2,23,520,219.0,18,0.05888333333333333,0.04086,775.7097026355414,336,0.5101411617501044,29,8000,40000,0.65,42.0,87.36,0.362,6,0,3
2023-06-06,LOC_007,23.0225,72.5714,Ahmedabad,West,2023,6,6,1,0,0,40.4,0.0524,0.0417,17,23.0,14.0,14.0,18.428571428571427,19.266666666666666,18.966666666666665,2,23,521,242.39999999999998,18,0.058706666666666664,0.04089666666666667,775.7097026355414,279,0.31782307862250153,37,8000,40000,0.65,34.88,72.54,0.2,6,0,3
2023-06-07,LOC_007,23.0225,72.5714,Ahmedabad,West,2023,6,7,2,0,0,40.3,0.0477,0.0414,16,17.0,17.0,18.0,18.285714285714285,19.2,18.91111111111111,2,23,522,241.79999999999998,18,0.05819333333333333,0.04062666666666667,775.7097026355414,325,0.6019579069876024,25,8000,40000,0.65,40.62,84.5,0.451,6,0,3
2023-06-08,LOC_007,23.0225,72.5714,Ahmedabad,West,2023,6,8,3,0,0,38.3,0.056,0.0379,20,16.0,25.0,19.0,17.571428571428573,19.233333333333334,18.91111111111111,2,23,523,229.79999999999998,18,0.057980000000000004,0.040396666666666664,775.7097026355414,266,0.6669844076926639,23,8000,40000,0.65,33.25,69.16,0.514,6,0,3
2023-06-09,LOC_007,23.0225,72.5714,Ahmedabad,West,2023,6,9,4,0,0,35.0,0.0499,0.0382,21,20.0,18.0,16.0,18.0,19.4,18.977777777777778,2,23,524,210.0,18,0.058480000000000004,0.040383333333333334,775.7097026355414,349,0.5717537574619934,27,8000,40000,0.65,43.62,90.74,0.417,6,0,3
2023-06-10,LOC_007,23.0225,72.5714,Ahmedabad,West,2023,6,10,5,1,0,35.0,0.0692,0.0383,13,21.0,16.0,25.0,17.571428571428573,19.0,18.966666666666665,2,23,525,210.0,18,0.05872666666666667,0.04041333333333333,775.7097026355414,289,0.5769878979858667,26,8000,40000,0.65,36.12,75.14,0.427,6,0,3
2023-06-11,LOC_007,23.0225,72.5714,Ahmedabad,West,2023,6,11,6,1,0,34.0,0.0807,0.0521,14,13.0,13.0,17.0,17.714285714285715,18.9,18.91111111111111,2,23,526,204.0,18,0.05976666666666667,0.04076666666666666,775.7097026355414,335,0.882864901897322,14,8000,40000,0.65,41.88,87.1,0.759,6,0,3
2023-06-12,LOC_007,23.0225,72.5714,Ahmedabad,West,2023,6,12,0,0,0,41.7,0.0591,0.048,17,14.0,23.0,15.0,16.857142857142858,18.966666666666665,18.844444444444445,2,24,527,250.20000000000002,18,0.05968333333333333,0.04119,775.7097026355414,308,0.7066840879731597,21,8000,40000,0.65,38.5,80.08,0.558,6,0,3
2023-06-13,LOC_007,23.0225,72.5714,Ahmedabad,West,2023,6,13,1,0,0,38.3,0.035,0.0356,22,17.0,17.0,16.0,17.571428571428573,19.166666666666668,18.68888888888889,2,24,528,229.79999999999998,18,0.05896333333333334,0.041086666666666674,775.7097026355414,290,0.43768586870154924,32,8000,40000,0.65,36.25,75.4,0.298,6,0,3
2023-06-14,LOC_007,23.0225,72.5714,Ahmedabad,West,2023,6,14,2,0,0,38.6,0.0479,0.0364,20,22.0,16.0,37.0,18.142857142857142,18.6,18.633333333333333,2,24,529,231.60000000000002,18,0.05823999999999999,0.04087333333333334,775.7097026355414,297,0.5189670556640404,29,8000,40000,0.65,37.12,77.22,0.368,6,0,3
2023-06-15,LOC_007,23.0225,72.5714,Ahmedabad,West,2023,6,15,3,0,1,33.9,0.0613,0.0462,34,20.0,20.0,23.0,20.142857142857142,18.966666666666665,18.877777777777776,2,24,530,203.39999999999998,18,0.05794333333333334,0.04114,775.7097026355414,256,0.333434839349527,36,8000,40000,0.65,32.0,66.56,0.213,6,0,3
2023-06-16,LOC_007,23.0225,72.5714,Ahmedabad,West,2023,6,16,4,0,0,39.0,0.0398,0.0359,22,34.0,21.0,13.0,20.285714285714285,19.266666666666666,19.0,2,24,531,234.0,18,0.05712,0.04127,775.7097026355414,255,0.5416246376251741,28,8000,40000,0.65,31.88,66.3,0.39,6,0,3
2023-06-17,LOC_007,23.0225,72.5714,Ahmedabad,West,2023,6,17,5,1,0,36.2,0.0726,0.0369,20,22.0,13.0,17.0,21.285714285714285,19.366666666666667,19.1,2,24,532,217.20000000000002,18,0.05727666666666667,0.04088666666666667,775.7097026355414,330,0.604944134332282,25,8000,40000,0.65,41.25,85.8,0.454,6,0,3
2023-06-18,LOC_007,23.0225,72.5714,Ahmedabad,West,2023,6,18,6,1,0,39.5,0.061,0.0419,13,20.0,14.0,19.0,21.142857142857142,19.166666666666668,19.11111111111111,2,24,533,237.0,18,0.05714,0.04069,775.7097026355414,312,0.6196009283575798,25,8000,40000,0.65,39.0,81.12,0.465,6,0,3
2023-06-19,LOC_007,23.0225,72.5714,Ahmedabad,West,2023,6,19,0,0,0,34.6,0.0511,0.0373,17,13.0,17.0,12.0,21.142857142857142,19.333333333333332,19.1,2,25,534,207.60000000000002,18,0.05695666666666666,0.04058666666666667,775.7097026355414,298,0.566658278940732,27,8000,40000,0.65,37.25,77.48,0.414,6,0,3
2023-06-20,LOC_007,23.0225,72.5714,Ahmedabad,West,2023,6,20,1,0,0,41.1,0.0609,0.0424,19,17.0,22.0,21.0,20.714285714285715,19.266666666666666,19.011111111111113,2,25,535,246.60000000000002,18,0.05727,0.04086,775.7097026355414,294,0.4880017331982231,30,8000,40000,0.65,36.75,76.44,0.342,6,0,3
2023-06-21,LOC_007,23.0225,72.5714,Ahmedabad,West,2023,6,21,2,0,0,34.7,0.0602,0.0407,21,19.0,20.0,25.0,20.857142857142858,19.133333333333333,19.044444444444444,2,25,536,208.20000000000002,18,0.057056666666666665,0.04099666666666667,775.7097026355414,346,0.4275553190704536,32,8000,40000,0.65,43.25,89.96,0.291,6,0,3
2023-06-22,LOC_007,23.0225,72.5714,Ahmedabad,West,2023,6,22,3,0,0,34.8,0.0396,0.0409,23,21.0,34.0,15.0,19.285714285714285,19.4,19.07777777777778,2,25,537,208.79999999999998,18,0.05658666666666667,0.04095666666666666,775.7097026355414,314,0.5851259603826223,26,8000,40000,0.65,39.25,81.64,0.433,6,0,3
2023-06-23,LOC_007,23.0225,72.5714,Ahmedabad,West,2023,6,23,4,0,0,37.5,0.0603,0.0444,22,23.0,22.0,22.0,19.285714285714285,19.4,19.177777777777777,2,25,538,225.0,18,0.05668666666666667,0.04099,775.7097026355414,280,0.7596956122625902,19,8000,40000,0.65,35.0,72.8,0.615,6,0,3
2023-06-24,LOC_007,23.0225,72.5714,Ahmedabad,West,2023,6,24,5,1,0,37.2,0.0608,0.0339,13,22.0,20.0,17.0,18.285714285714285,19.266666666666666,19.11111111111111,2,25,539,223.20000000000002,18,0.05647666666666667,0.04076,775.7097026355414,289,0.4566265033567572,31,8000,40000,0.65,36.12,75.14,0.315,6,0,3
2023-06-25,LOC_007,23.0225,72.5714,Ahmedabad,West,2023,6,25,6,1,0,37.8,0.0764,0.0385,14,13.0,13.0,27.0,18.428571428571427,18.833333333333332,19.11111111111111,2,25,540,226.79999999999998,18,0.057703333333333336,0.04069999999999999,775.7097026355414,310,0.8281307465283099,16,8000,40000,0.65,38.75,80.6,0.696,6,0,3
2023-06-26,LOC_007,23.0225,72.5714,Ahmedabad,West,2023,6,26,0,0,1,40.8,0.0516,0.0469,32,14.0,17.0,19.0,20.571428571428573,19.266666666666666,19.233333333333334,2,26,541,244.79999999999998,18,0.05754333333333333,0.040933333333333335,775.7097026355414,331,0.7181697886117431,21,8000,40000,0.65,41.38,86.06,0.567,6,0,3
2023-06-27,LOC_007,23.0225,72.5714,Ahmedabad,West,2023,6,27,1,0,0,37.9,0.0546,0.0481,27,32.0,19.0,20.0,21.714285714285715,19.5,19.355555555555554,2,26,542,227.39999999999998,18,0.05767333333333333,0.04120000000000001,775.7097026355414,279,0.8237023194121273,17,8000,40000,0.65,34.88,72.54,0.684,6,0,3
2023-06-28,LOC_007,23.0225,72.5714,Ahmedabad,West,2023,6,28,2,0,0,38.2,0.0743,0.0466,24,27.0,21.0,22.0,22.142857142857142,19.566666666666666,19.433333333333334,2,26,543,229.20000000000002,18,0.057896666666666666,0.04155666666666667,775.7097026355414,322,0.44638157447082316,32,8000,40000,0.65,40.25,83.72,0.304,6,0,3
2023-06-29,LOC_007,23.0225,72.5714,Ahmedabad,West,2023,6,29,3,0,0,38.7,0.0658,0.0401,19,24.0,23.0,14.0,21.571428571428573,19.733333333333334,19.377777777777776,2,26,544,232.20000000000002,18,0.05811666666666667,0.04156000000000001,775.7097026355414,305,0.7945619788306721,18,8000,40000,0.65,38.12,79.3,0.652,6,0,3
2023-06-30,LOC_007,23.0225,72.5714,Ahmedabad,West,2023,6,30,4,0,0,35.2,0.0464,0.0425,15,19.0,22.0,17.0,20.571428571428573,19.666666666666668,19.288888888888888,2,26,545,211.20000000000002,18,0.05728666666666667,0.04157,775.7097026355414,264,0.6985269551185397,22,8000,40000,0.65,33.0,68.64,0.545,6,0,3
2023-07-01,LOC_007,23.0225,72.5714,Ahmedabad,West,2023,7,1,5,1,1,33.6,0.0783,0.0471,12,15.0,13.0,25.0,20.428571428571427,19.233333333333334,19.31111111111111,3,26,546,235.20000000000002,21,0.0582,0.041780000000000005,775.7097026355414,303,0.6000684682752411,25,8000,40000,0.65,37.88,78.78,0.45,6,0,3
2023-07-02,LOC_007,23.0225,72.5714,Ahmedabad,West,2023,7,2,6,1,0,29.2,0.0522,0.0342,7,12.0,14.0,18.0,19.428571428571427,18.866666666666667,19.11111111111111,3,26,547,204.4,21,0.05813666666666666,0.0416,775.7097026355414,338,0.5474752997983349,28,8000,40000,0.65,42.25,87.88,0.394,6,0,3
2023-07-03,LOC_007,23.0225,72.5714,Ahmedabad,West,2023,7,3,0,0,0,33.0,0.0671,0.0448,10,7.0,32.0,16.0,16.285714285714285,18.666666666666668,19.022222222222222,3,27,548,231.0,21,0.05835333333333333,0.04179666666666667,775.7097026355414,329,0.3402046486336815,36,8000,40000,0.65,41.12,85.54,0.218,6,0,3
2023-07-04,LOC_007,23.0225,72.5714,Ahmedabad,West,2023,7,4,1,0,0,32.2,0.0636,0.0395,13,10.0,27.0,13.0,14.285714285714286,18.666666666666668,18.91111111111111,3,27,549,225.40000000000003,21,0.05822666666666667,0.041440000000000005,775.7097026355414,274,0.558125654391038,27,8000,40000,0.65,34.25,71.24,0.407,6,0,3
2023-07-05,LOC_007,23.0225,72.5714,Ahmedabad,West,2023,7,5,2,0,0,34.3,0.0562,0.0307,17,13.0,24.0,23.0,13.285714285714286,18.466666666666665,18.877777777777776,3,27,550,240.09999999999997,21,0.0584,0.04097,775.7097026355414,304,0.8417444012408217,16,8000,40000,0.65,38.0,79.04,0.707,6,0,3
2023-07-06,LOC_007,23.0225,72.5714,Ahmedabad,West,2023,7,6,3,0,0,30.9,0.0636,0.0304,19,17.0,19.0,17.0,13.285714285714286,18.533333333333335,18.933333333333334,3,27,551,216.29999999999998,21,0.05877333333333334,0.040593333333333335,775.7097026355414,299,0.6090495763611192,25,8000,40000,0.65,37.38,77.74,0.457,6,0,3
2023-07-07,LOC_007,23.0225,72.5714,Ahmedabad,West,2023,7,7,4,0,0,33.3,0.0615,0.0551,15,19.0,15.0,16.0,13.285714285714286,18.5,18.92222222222222,3,27,552,233.09999999999997,21,0.05923333333333334,0.041049999999999996,775.7097026355414,282,0.327761613592487,36,8000,40000,0.65,35.25,73.32,0.21,6,0,3
2023-07-08,LOC_007,23.0225,72.5714,Ahmedabad,West,2023,7,8,5,1,0,35.5,0.0652,0.0366,9,15.0,12.0,20.0,12.857142857142858,18.133333333333333,18.833333333333332,3,27,553,248.5,21,0.05954,0.04100666666666667,775.7097026355414,320,0.4814417464891844,30,8000,40000,0.65,40.0,83.2,0.337,6,0,3
2023-07-09,LOC_007,23.0225,72.5714,Ahmedabad,West,2023,7,9,6,1,0,32.5,0.0688,0.0498,12,9.0,7.0,21.0,13.571428571428571,17.833333333333332,18.8,3,27,554,227.5,21,0.060169999999999994,0.04139333333333333,775.7097026355414,341,0.31592588151371176,37,8000,40000,0.65,42.62,88.66,0.199,6,0,3
2023-07-10,LOC_007,23.0225,72.5714,Ahmedabad,West,2023,7,10,0,0,0,32.2,0.0705,0.047,15,12.0,10.0,13.0,14.285714285714286,17.9,18.744444444444444,3,28,555,225.40000000000003,21,0.060213333333333334,0.041683333333333336,775.7097026355414,281,0.6793388224554727,22,8000,40000,0.65,35.12,73.06,0.53,6,0,3
